"Date","Price","Open","High","Low","Change %"
"May 21, 2008","55.82","55.82","55.82","55.82","-0.82"
"May 20, 2008","56.28","56.28","56.28","56.28","-0.25"
"May 19, 2008","56.42","56.42","56.42","56.42","0.18"
"May 16, 2008","56.32","56.32","56.32","56.32","0.30"
"May 15, 2008","56.15","56.15","56.15","56.15","0.81"
"May 14, 2008","55.70","55.70","55.70","55.70","0.29"
"May 13, 2008","55.54","55.54","55.54","55.54","-0.36"
"May 12, 2008","55.74","55.74","55.74","55.74","0.76"
"May 09, 2008","55.32","55.32","55.32","55.32","-0.45"
"May 08, 2008","55.57","55.57","55.57","55.57","0.43"
"May 07, 2008","55.33","55.33","55.33","55.33","-0.98"
"May 06, 2008","55.88","55.88","55.88","55.88","0.40"
"May 05, 2008","55.66","55.66","55.66","55.66","-0.29"
"May 02, 2008","55.82","55.82","55.82","55.82","0.18"
"May 01, 2008","55.72","55.72","55.72","55.72","1.07"
"Apr 30, 2008","55.13","55.13","55.13","55.13","0.07"
"Apr 29, 2008","55.09","55.09","55.09","55.09","-0.25"
"Apr 28, 2008","55.23","55.23","55.23","55.23","0.04"
"Apr 25, 2008","55.21","55.21","55.21","55.21","0.40"
"Apr 24, 2008","54.99","54.99","54.99","54.99","-0.07"
"Apr 23, 2008","55.03","55.03","55.03","55.03","0.02"
"Apr 22, 2008","55.02","55.02","55.02","55.02","-0.51"
"Apr 21, 2008","55.30","55.30","55.30","55.30","0.07"
"Apr 18, 2008","55.26","55.26","55.26","55.26","0.88"
"Apr 17, 2008","54.78","54.78","54.78","54.78","-0.05"
"Apr 16, 2008","54.81","54.81","54.81","54.81","1.24"
"Apr 15, 2008","54.14","54.14","54.14","54.14","0.11"
"Apr 14, 2008","54.08","54.08","54.08","54.08","-0.17"
"Apr 11, 2008","54.17","54.17","54.17","54.17","-0.99"
"Apr 10, 2008","54.71","54.71","54.71","54.71","0.11"
"Apr 09, 2008","54.65","54.65","54.65","54.65","-0.35"
"Apr 08, 2008","54.84","54.84","54.84","54.84","-0.20"
"Apr 07, 2008","54.95","54.95","54.95","54.95","0.04"
"Apr 04, 2008","54.93","54.93","54.93","54.93","0.33"
"Apr 03, 2008","54.75","54.75","54.75","54.75","0.27"
"Apr 02, 2008","54.60","54.60","54.60","54.60","-0.07"
"Apr 01, 2008","54.64","54.64","54.64","54.64","1.69"
"Mar 31, 2008","53.73","53.73","53.73","53.73","0.41"
"Mar 28, 2008","53.51","53.51","53.51","53.51","-0.35"
"Mar 27, 2008","53.70","53.70","53.70","53.70","-1.23"
"Mar 26, 2008","54.37","54.37","54.37","54.37","-0.29"
"Mar 25, 2008","54.53","54.53","54.53","54.53","0.39"
"Mar 24, 2008","54.32","54.32","54.32","54.32","0.39"
"Mar 20, 2008","54.11","54.11","54.11","54.11","1.31"
"Mar 19, 2008","53.41","53.41","53.41","53.41","-1.44"
"Mar 18, 2008","54.19","54.19","54.19","54.19","2.11"
"Mar 17, 2008","53.07","53.07","53.07","53.07","-0.39"
"Mar 14, 2008","53.28","53.28","53.28","53.28","-1.00"
"Mar 13, 2008","53.82","53.82","53.82","53.82","0.11"
"Mar 12, 2008","53.76","53.76","53.76","53.76","-0.17"
"Mar 11, 2008","53.85","53.85","53.85","53.85","1.87"
"Mar 10, 2008","52.86","52.86","52.86","52.86","-0.81"
"Mar 07, 2008","53.29","53.29","53.29","53.29","-0.56"
"Mar 06, 2008","53.59","53.59","53.59","53.59","-1.18"
"Mar 05, 2008","54.23","54.23","54.23","54.23","0.31"
"Mar 04, 2008","54.06","54.06","54.06","54.06","-0.52"
"Mar 03, 2008","54.34","54.34","54.34","54.34","0.02"
"Feb 29, 2008","54.33","54.33","54.33","54.33","-1.33"
"Feb 28, 2008","55.06","55.06","55.06","55.06","-0.24"
"Feb 27, 2008","55.19","55.19","55.19","55.19","0.05"
"Feb 26, 2008","55.16","55.16","55.16","55.16","0.62"
"Feb 25, 2008","54.82","54.82","54.82","54.82","0.75"
"Feb 22, 2008","54.41","54.41","54.41","54.41","0.57"
"Feb 21, 2008","54.10","54.10","54.10","54.10","-0.35"
"Feb 20, 2008","54.29","54.29","54.29","54.29","0.24"
"Feb 19, 2008","54.16","54.16","54.16","54.16","-0.02"
"Feb 15, 2008","54.17","54.17","54.17","54.17","0.18"
"Feb 14, 2008","54.07","54.07","54.07","54.07","-0.88"
"Feb 13, 2008","54.55","54.55","54.55","54.55","0.83"
"Feb 12, 2008","54.10","54.10","54.10","54.10","0.50"
"Feb 11, 2008","53.83","53.83","53.83","53.83","0.37"
"Feb 08, 2008","53.63","53.63","53.63","53.63","-0.09"
"Feb 07, 2008","53.68","53.68","53.68","53.68","0.07"
"Feb 06, 2008","53.64","53.64","53.64","53.64","-0.35"
"Feb 05, 2008","53.83","53.83","53.83","53.83","-2.02"
"Feb 04, 2008","54.94","54.94","54.94","54.94","-0.54"
"Feb 01, 2008","55.24","55.24","55.24","55.24","0.91"
"Jan 31, 2008","54.74","54.74","54.74","54.74","1.18"
"Jan 30, 2008","54.10","54.10","54.10","54.10","-0.29"
"Jan 29, 2008","54.26","54.26","54.26","54.26","0.31"
"Jan 28, 2008","54.09","54.09","54.09","54.09","1.12"
"Jan 25, 2008","53.49","53.49","53.49","53.49","-0.96"
"Jan 24, 2008","54.01","54.01","54.01","54.01","0.50"
"Jan 23, 2008","53.74","53.74","53.74","53.74","1.03"
"Jan 22, 2008","53.19","53.19","53.19","53.19","-0.71"
"Jan 18, 2008","53.57","53.57","53.57","53.57","-0.41"
"Jan 17, 2008","53.79","53.79","53.79","53.79","-1.88"
"Jan 16, 2008","54.82","54.82","54.82","54.82","-0.76"
"Jan 15, 2008","55.24","55.24","55.24","55.24","-1.39"
"Jan 14, 2008","56.02","56.02","56.02","56.02","0.74"
"Jan 11, 2008","55.61","55.61","55.61","55.61","-0.70"
"Jan 10, 2008","56.00","56.00","56.00","56.00","0.05"
"Jan 09, 2008","55.97","55.97","55.97","55.97","0.87"
"Jan 08, 2008","55.49","55.49","55.49","55.49","-0.77"
"Jan 07, 2008","55.92","55.92","55.92","55.92","0.43"
"Jan 04, 2008","55.68","55.68","55.68","55.68","-1.17"
"Jan 03, 2008","56.34","56.34","56.34","56.34","0.39"
"Jan 02, 2008","56.12","56.12","56.12","56.12","-0.39"
"Dec 31, 2007","56.34","56.34","56.34","56.34","-0.48"
"Dec 28, 2007","56.61","56.61","56.61","56.61","0.44"
"Dec 27, 2007","56.36","56.36","56.36","56.36","-5.63"
"Dec 26, 2007","59.72","59.72","59.72","59.72","-0.02"
"Dec 24, 2007","59.73","59.73","59.73","59.73","0.34"
"Dec 21, 2007","59.53","59.53","59.53","59.53","0.81"
"Dec 20, 2007","59.05","59.05","59.05","59.05","0.37"
"Dec 19, 2007","58.83","58.83","58.83","58.83","-0.10"
"Dec 18, 2007","58.89","58.89","58.89","58.89","0.53"
"Dec 17, 2007","58.58","58.58","58.58","58.58","-0.81"
"Dec 14, 2007","59.06","59.06","59.06","59.06","-1.17"
"Dec 13, 2007","59.76","59.76","59.76","59.76","-0.13"
"Dec 12, 2007","59.84","59.84","59.84","59.84","0.39"
"Dec 11, 2007","59.61","59.61","59.61","59.61","-1.14"
"Dec 10, 2007","60.30","60.30","60.30","60.30","0.45"
"Dec 07, 2007","60.03","60.03","60.03","60.03","-0.45"
"Dec 06, 2007","60.30","60.30","60.30","60.30","0.63"
"Dec 05, 2007","59.92","59.92","59.92","59.92","0.77"
"Dec 04, 2007","59.46","59.46","59.46","59.46","-0.29"
"Dec 03, 2007","59.63","59.63","59.63","59.63","-0.13"
"Nov 30, 2007","59.71","59.71","59.71","59.71","0.52"
"Nov 29, 2007","59.40","59.40","59.40","59.40","0.15"
"Nov 28, 2007","59.31","59.31","59.31","59.31","1.51"
"Nov 27, 2007","58.43","58.43","58.43","58.43","0.65"
"Nov 26, 2007","58.05","58.05","58.05","58.05","-0.97"
"Nov 23, 2007","58.62","58.62","58.62","58.62","1.02"
"Nov 21, 2007","58.03","58.03","58.03","58.03","-0.94"
"Nov 20, 2007","58.58","58.58","58.58","58.58","0.57"
"Nov 19, 2007","58.25","58.25","58.25","58.25","-1.07"
"Nov 16, 2007","58.88","58.88","58.88","58.88","0.41"
"Nov 15, 2007","58.64","58.64","58.64","58.64","-0.59"
"Nov 14, 2007","58.99","58.99","58.99","58.99","-0.32"
"Nov 13, 2007","59.18","59.18","59.18","59.18","1.53"
"Nov 12, 2007","58.29","58.29","58.29","58.29","-0.83"
"Nov 09, 2007","58.78","58.78","58.78","58.78","-0.79"
"Nov 08, 2007","59.25","59.25","59.25","59.25","0.54"
"Nov 07, 2007","58.93","58.93","58.93","58.93","-1.59"
"Nov 06, 2007","59.88","59.88","59.88","59.88","0.71"
"Nov 05, 2007","59.46","59.46","59.46","59.46","-0.39"
"Nov 02, 2007","59.69","59.69","59.69","59.69","0.27"
"Nov 01, 2007","59.53","59.53","59.53","59.53","-1.60"
"Oct 31, 2007","60.50","60.50","60.50","60.50","0.68"
"Oct 30, 2007","60.09","60.09","60.09","60.09","-0.55"
"Oct 29, 2007","60.42","60.42","60.42","60.42","0.42"
"Oct 26, 2007","60.17","60.17","60.17","60.17","0.80"
"Oct 25, 2007","59.69","59.69","59.69","59.69","-0.12"
"Oct 24, 2007","59.76","59.76","59.76","59.76","-0.07"
"Oct 23, 2007","59.80","59.80","59.80","59.80","0.47"
"Oct 22, 2007","59.52","59.52","59.52","59.52","-0.05"
"Oct 19, 2007","59.55","59.55","59.55","59.55","-1.42"
"Oct 18, 2007","60.41","60.41","60.41","60.41","0.10"
"Oct 17, 2007","60.35","60.35","60.35","60.35","0.27"
"Oct 16, 2007","60.19","60.19","60.19","60.19","-0.23"
"Oct 15, 2007","60.33","60.33","60.33","60.33","-0.46"
"Oct 12, 2007","60.61","60.61","60.61","60.61","0.26"
"Oct 11, 2007","60.45","60.45","60.45","60.45","-0.12"
"Oct 10, 2007","60.52","60.52","60.52","60.52","-0.15"
"Oct 09, 2007","60.61","60.61","60.61","60.61","0.58"
"Oct 08, 2007","60.26","60.26","60.26","60.26","-0.18"
"Oct 05, 2007","60.37","60.37","60.37","60.37","0.27"
"Oct 04, 2007","60.21","60.21","60.21","60.21","0.30"
"Oct 03, 2007","60.03","60.03","60.03","60.03","-0.50"
"Oct 02, 2007","60.33","60.33","60.33","60.33","-0.18"
"Oct 01, 2007","60.44","60.44","60.44","60.44","0.92"
"Sep 28, 2007","59.89","59.89","59.89","59.89","-0.07"
"Sep 27, 2007","59.93","59.93","59.93","59.93","0.37"
"Sep 26, 2007","59.71","59.71","59.71","59.71","0.37"
"Sep 25, 2007","59.49","59.49","59.49","59.49","-0.08"
"Sep 24, 2007","59.54","59.54","59.54","59.54","-0.32"
"Sep 21, 2007","59.73","59.73","59.73","59.73","-0.40"
"Sep 20, 2007","59.97","59.97","59.97","59.97","-0.45"
"Sep 19, 2007","60.24","60.24","60.24","60.24","0.40"
"Sep 18, 2007","60.00","60.00","60.00","60.00","1.88"
"Sep 17, 2007","58.89","58.89","58.89","58.89","-0.39"
"Sep 14, 2007","59.12","59.12","59.12","59.12","0.07"
"Sep 13, 2007","59.08","59.08","59.08","59.08","0.39"
"Sep 12, 2007","58.85","58.85","58.85","58.85","0.00"
"Sep 11, 2007","58.85","58.85","58.85","58.85","0.79"
"Sep 10, 2007","58.39","58.39","58.39","58.39","0.09"
"Sep 07, 2007","58.34","58.34","58.34","58.34","-0.80"
"Sep 06, 2007","58.81","58.81","58.81","58.81","0.27"
"Sep 05, 2007","58.65","58.65","58.65","58.65","-0.48"
"Sep 04, 2007","58.93","58.93","58.93","58.93","0.70"
"Aug 31, 2007","58.52","58.52","58.52","58.52","0.74"
"Aug 30, 2007","58.09","58.09","58.09","58.09","-0.24"
"Aug 29, 2007","58.23","58.23","58.23","58.23","1.36"
"Aug 28, 2007","57.45","57.45","57.45","57.45","-1.42"
"Aug 27, 2007","58.28","58.28","58.28","58.28","-0.38"
"Aug 24, 2007","58.50","58.50","58.50","58.50","0.81"
"Aug 23, 2007","58.03","58.03","58.03","58.03","0.05"
"Aug 22, 2007","58.00","58.00","58.00","58.00","0.90"
"Aug 21, 2007","57.48","57.48","57.48","57.48","-0.02"
"Aug 20, 2007","57.49","57.49","57.49","57.49","0.07"
"Aug 17, 2007","57.45","57.45","57.45","57.45","1.45"
"Aug 16, 2007","56.63","56.63","56.63","56.63","0.12"
"Aug 15, 2007","56.56","56.56","56.56","56.56","-0.70"
"Aug 14, 2007","56.96","56.96","56.96","56.96","-1.11"
"Aug 13, 2007","57.60","57.60","57.60","57.60","-0.03"
"Aug 10, 2007","57.62","57.62","57.62","57.62","-0.07"
"Aug 09, 2007","57.66","57.66","57.66","57.66","-1.86"
"Aug 08, 2007","58.75","58.75","58.75","58.75","0.74"
"Aug 07, 2007","58.32","58.32","58.32","58.32","0.47"
"Aug 06, 2007","58.05","58.05","58.05","58.05","1.43"
"Aug 03, 2007","57.23","57.23","57.23","57.23","-1.46"
"Aug 02, 2007","58.08","58.08","58.08","58.08","0.12"
"Aug 01, 2007","58.01","58.01","58.01","58.01","0.50"
"Jul 31, 2007","57.72","57.72","57.72","57.72","-0.52"
"Jul 30, 2007","58.02","58.02","58.02","58.02","0.64"
"Jul 27, 2007","57.65","57.65","57.65","57.65","-1.06"
"Jul 26, 2007","58.27","58.27","58.27","58.27","-1.69"
"Jul 25, 2007","59.27","59.27","59.27","59.27","0.30"
"Jul 24, 2007","59.09","59.09","59.09","59.09","-1.42"
"Jul 23, 2007","59.94","59.94","59.94","59.94","0.49"
"Jul 20, 2007","59.65","59.65","59.65","59.65","-0.81"
"Jul 19, 2007","60.14","60.14","60.14","60.14","0.37"
"Jul 18, 2007","59.92","59.92","59.92","59.92","0.15"
"Jul 17, 2007","59.83","59.83","59.83","59.83","-0.07"
"Jul 16, 2007","59.87","59.87","59.87","59.87","-0.03"
"Jul 13, 2007","59.89","59.89","59.89","59.89","0.25"
"Jul 12, 2007","59.74","59.74","59.74","59.74","1.19"
"Jul 11, 2007","59.04","59.04","59.04","59.04","0.46"
"Jul 10, 2007","58.77","58.77","58.77","58.77","-0.76"
"Jul 09, 2007","59.22","59.22","59.22","59.22","0.17"
"Jul 06, 2007","59.12","59.12","59.12","59.12","0.14"
"Jul 05, 2007","59.04","59.04","59.04","59.04","-0.27"
"Jul 03, 2007","59.20","59.20","59.20","59.20","0.14"
"Jul 02, 2007","59.12","59.12","59.12","59.12","0.90"
"Jun 29, 2007","58.59","58.59","58.59","58.59","0.29"
"Jun 28, 2007","58.42","58.42","58.42","58.42","0.00"
"Jun 27, 2007","58.42","58.42","58.42","58.42","0.59"
"Jun 26, 2007","58.08","58.08","58.08","58.08","-0.17"
"Jun 25, 2007","58.18","58.18","58.18","58.18","-0.07"
"Jun 22, 2007","58.22","58.22","58.22","58.22","-1.59"
"Jun 21, 2007","59.16","59.16","59.16","59.16","0.29"
"Jun 20, 2007","58.99","58.99","58.99","58.99","-0.96"
"Jun 19, 2007","59.56","59.56","59.56","59.56","0.30"
"Jun 18, 2007","59.38","59.38","59.38","59.38","0.05"
"Jun 15, 2007","59.35","59.35","59.35","59.35","0.68"
"Jun 14, 2007","58.95","58.95","58.95","58.95","0.44"
"Jun 13, 2007","58.69","58.69","58.69","58.69","1.07"
"Jun 12, 2007","58.07","58.07","58.07","58.07","-0.97"
"Jun 11, 2007","58.64","58.64","58.64","58.64","0.10"
"Jun 08, 2007","58.58","58.58","58.58","58.58","0.65"
"Jun 07, 2007","58.20","58.20","58.20","58.20","-1.49"
"Jun 06, 2007","59.08","59.08","59.08","59.08","-0.67"
"Jun 05, 2007","59.48","59.48","59.48","59.48","-0.52"
"Jun 04, 2007","59.79","59.79","59.79","59.79","0.25"
"Jun 01, 2007","59.64","59.64","59.64","59.64","0.12"
"May 31, 2007","59.57","59.57","59.57","59.57","0.05"
"May 30, 2007","59.54","59.54","59.54","59.54","0.54"
"May 29, 2007","59.22","59.22","59.22","59.22","-0.07"
"May 25, 2007","59.26","59.26","59.26","59.26","0.47"
"May 24, 2007","58.98","58.98","58.98","58.98","-0.69"
"May 23, 2007","59.39","59.39","59.39","59.39","-0.08"
"May 22, 2007","59.44","59.44","59.44","59.44","-0.23"
"May 21, 2007","59.58","59.58","59.58","59.58","0.03"
"May 18, 2007","59.56","59.56","59.56","59.56","0.44"
"May 17, 2007","59.30","59.30","59.30","59.30","-0.08"
"May 16, 2007","59.35","59.35","59.35","59.35","0.51"
"May 15, 2007","59.05","59.05","59.05","59.05","0.07"
"May 14, 2007","59.01","59.01","59.01","59.01","-0.03"
"May 11, 2007","59.03","59.03","59.03","59.03","0.70"
"May 10, 2007","58.62","58.62","58.62","58.62","-0.88"
"May 09, 2007","59.14","59.14","59.14","59.14","0.20"
"May 08, 2007","59.02","59.02","59.02","59.02","-0.15"
"May 07, 2007","59.11","59.11","59.11","59.11","0.32"
"May 04, 2007","58.92","58.92","58.92","58.92","0.27"
"May 03, 2007","58.76","58.76","58.76","58.76","0.27"
"May 02, 2007","58.60","58.60","58.60","58.60","0.46"
"May 01, 2007","58.33","58.33","58.33","58.33","0.17"
"Apr 30, 2007","58.23","58.23","58.23","58.23","-0.34"
"Apr 27, 2007","58.43","58.43","58.43","58.43","0.05"
"Apr 26, 2007","58.40","58.40","58.40","58.40","-0.24"
"Apr 25, 2007","58.54","58.54","58.54","58.54","0.79"
"Apr 24, 2007","58.08","58.08","58.08","58.08","0.09"
"Apr 23, 2007","58.03","58.03","58.03","58.03","-0.17"
"Apr 20, 2007","58.13","58.13","58.13","58.13","0.62"
"Apr 19, 2007","57.77","57.77","57.77","57.77","-0.16"
"Apr 18, 2007","57.86","57.86","57.86","57.86","0.10"
"Apr 17, 2007","57.80","57.80","57.80","57.80","0.23"
"Apr 16, 2007","57.67","57.67","57.67","57.67","0.73"
"Apr 13, 2007","57.25","57.25","57.25","57.25","0.26"
"Apr 12, 2007","57.10","57.10","57.10","57.10","0.40"
"Apr 11, 2007","56.87","56.87","56.87","56.87","-0.35"
"Apr 10, 2007","57.07","57.07","57.07","57.07","0.32"
"Apr 09, 2007","56.89","56.89","56.89","56.89","-0.04"
"Apr 05, 2007","56.91","56.91","56.91","56.91","0.19"
"Apr 04, 2007","56.80","56.80","56.80","56.80","0.09"
"Apr 03, 2007","56.75","56.75","56.75","56.75","0.51"
"Apr 02, 2007","56.46","56.46","56.46","56.46","0.32"
"Mar 30, 2007","56.28","56.28","56.28","56.28","-0.12"
"Mar 29, 2007","56.35","56.35","56.35","56.35","0.39"
"Mar 28, 2007","56.13","56.13","56.13","56.13","-0.41"
"Mar 27, 2007","56.36","56.36","56.36","56.36","-0.41"
"Mar 26, 2007","56.59","56.59","56.59","56.59","0.25"
"Mar 23, 2007","56.45","56.45","56.45","56.45","-0.65"
"Mar 22, 2007","56.82","56.82","56.82","56.82","-0.11"
"Mar 21, 2007","56.88","56.88","56.88","56.88","1.08"
"Mar 20, 2007","56.27","56.27","56.27","56.27","0.50"
"Mar 19, 2007","55.99","55.99","55.99","55.99","0.72"
"Mar 16, 2007","55.59","55.59","55.59","55.59","-0.27"
"Mar 15, 2007","55.74","55.74","55.74","55.74","0.18"
"Mar 14, 2007","55.64","55.64","55.64","55.64","0.25"
"Mar 13, 2007","55.50","55.50","55.50","55.50","-1.16"
"Mar 12, 2007","56.15","56.15","56.15","56.15","0.27"
"Mar 09, 2007","56.00","56.00","56.00","56.00","-0.02"
"Mar 08, 2007","56.01","56.01","56.01","56.01","0.38"
"Mar 07, 2007","55.80","55.80","55.80","55.80","-0.04"
"Mar 06, 2007","55.82","55.82","55.82","55.82","1.00"
"Mar 05, 2007","55.27","55.27","55.27","55.27","-0.63"
"Mar 02, 2007","55.62","55.62","55.62","55.62","-0.70"
"Mar 01, 2007","56.01","56.01","56.01","56.01","-0.23"
"Feb 28, 2007","56.14","56.14","56.14","56.14","0.14"
"Feb 27, 2007","56.06","56.06","56.06","56.06","-2.06"
"Feb 26, 2007","57.24","57.24","57.24","57.24","0.30"
"Feb 23, 2007","57.07","57.07","57.07","57.07","0.12"
"Feb 22, 2007","57.00","57.00","57.00","57.00","-0.14"
"Feb 21, 2007","57.08","57.08","57.08","57.08","-0.17"
"Feb 20, 2007","57.18","57.18","57.18","57.18","0.11"
"Feb 16, 2007","57.12","57.12","57.12","57.12","0.00"
"Feb 15, 2007","57.12","57.12","57.12","57.12","0.02"
"Feb 14, 2007","57.11","57.11","57.11","57.11","0.67"
"Feb 13, 2007","56.73","56.73","56.73","56.73","0.64"
"Feb 12, 2007","56.37","56.37","56.37","56.37","-0.21"
"Feb 09, 2007","56.49","56.49","56.49","56.49","-0.44"
"Feb 08, 2007","56.74","56.74","56.74","56.74","-0.09"
"Feb 07, 2007","56.79","56.79","56.79","56.79","-0.02"
